Date,Open,High,Low,Close,Adj Close,Volume
2017-01-17,293.713989,293.713989,290.088013,291.510986,284.647522,66509
2017-01-18,291.832001,292.244995,285.864990,287.976990,281.196747,128760
2017-01-19,288.252014,296.054993,285.497986,290.592987,283.751160,176726
2017-01-20,292.842010,300.093994,289.721008,294.402008,287.470490,170321
2017-01-23,293.760010,294.493988,289.721008,293.209015,286.305573,78368
2017-01-24,293.667999,293.667999,288.940002,290.408997,283.571503,102740
2017-01-25,279.164001,288.434998,279.164001,286.002991,279.269196,510535
2017-01-27,285.497986,299.910004,285.451996,296.927002,289.936035,253920
2017-01-30,297.339996,339.660004,296.054993,319.143005,311.628967,1273235
2017-01-31,319.830994,324.100006,315.102997,319.372009,311.852539,430525
2017-02-01,319.372009,320.657013,312.854004,316.756012,309.298187,1061558
2017-02-02,315.791992,330.480011,315.791992,324.513000,316.872498,297316
2017-02-03,324.053986,331.903015,323.135986,324.651001,317.007263,189595
2017-02-06,325.890015,327.541992,323.549011,325.523010,317.858734,129118
2017-02-07,324.513000,329.102997,321.437988,323.273987,315.662659,94890
2017-02-08,324.053986,325.660004,318.638000,323.869995,316.244659,116491
2017-02-09,324.053986,328.644012,321.851013,326.348999,318.665314,114857
2017-02-10,326.348999,330.480011,325.981995,328.414001,320.681671,253095
2017-02-13,325.154999,330.480011,324.696014,328.782013,321.041016,83843
2017-02-14,327.404999,339.660004,325.890015,338.742004,330.766541,171505
2017-02-15,339.660004,341.863007,330.571991,335.390991,327.494385,245196
2017-02-16,331.444000,338.649994,330.755005,336.170990,328.256042,104888
2017-02-17,336.170990,341.588013,332.821014,339.200989,331.214722,161053
2017-02-20,339.200989,347.967987,339.200989,344.846985,336.727753,184849
2017-02-21,344.250000,345.993988,330.113007,333.187988,325.343292,409767
2017-02-22,333.234009,341.770996,330.250000,331.536011,323.730164,280785
2017-02-23,341.312012,367.796997,333.692993,336.033997,328.122284,2330619
2017-02-27,339.567993,339.660004,324.145996,326.532013,318.843994,475802
2017-02-28,328.644012,342.414001,327.726013,335.208008,327.315704,736534
2017-03-01,337.824005,337.962006,331.536011,332.867004,325.029846,143052
2017-03-02,335.070007,336.079987,323.640991,327.174988,319.471863,249310
2017-03-03,328.184998,331.718994,324.237000,326.441010,318.755157,178308
2017-03-06,332.269989,333.921997,328.046997,332.362000,324.536713,301792
2017-03-07,332.316010,332.591003,327.404999,331.580994,323.774109,208646
2017-03-08,331.213989,334.290009,329.010986,331.167999,323.370850,183250
2017-03-09,329.700012,332.316010,327.404999,330.846985,323.057373,76630
2017-03-10,331.398010,335.988007,330.662994,334.885986,327.001282,3327411
2017-03-14,336.079987,339.154999,329.653992,331.718994,323.908844,11856905
2017-03-15,330.433990,335.803986,327.312988,333.372009,325.522949,323048
2017-03-16,335.252991,335.988007,329.928986,330.709015,322.922668,530805
2017-03-17,333.049988,333.096008,314.920013,318.362000,310.866333,364214
2017-03-20,317.627991,322.951996,311.339996,320.795013,313.242096,349186
2017-03-21,319.463989,322.677002,316.893005,320.933014,313.376831,157125
2017-03-22,320.841003,320.841003,298.808990,310.743011,303.426758,395887
2017-03-23,312.119995,313.497009,308.127014,310.651001,303.336884,238007
2017-03-24,313.588989,319.463989,310.191986,312.487000,305.129700,350753
2017-03-27,314.873993,314.873993,307.713989,310.834991,303.516571,175551
2017-03-28,311.201996,315.240997,310.696991,312.717010,305.354279,111262
2017-03-29,314.782013,317.903015,313.221008,316.618011,309.163422,185506
2017-03-30,317.627991,323.135986,314.415009,321.897003,314.318115,6687627
2017-03-31,322.217987,323.182007,316.709991,321.253998,313.690247,191075
2017-04-03,321.299988,321.299988,308.447998,313.635010,306.250641,981173
2017-04-05,313.955994,318.729004,311.201996,316.342987,308.894867,220860
2017-04-06,316.251007,316.251007,310.007996,313.635010,306.250641,143012
2017-04-07,314.553009,321.759003,314.230988,316.251007,308.805054,412725
2017-04-10,316.802002,319.463989,313.955994,317.169006,309.701477,103116
2017-04-11,316.709991,326.348999,315.515991,321.483002,313.913849,275412
2017-04-12,319.463989,324.787994,317.856995,322.401001,314.810242,130885
2017-04-13,321.759003,323.135986,311.294006,312.625000,305.264404,273456
2017-04-17,313.955994,315.148987,309.365997,313.175995,305.802460,62185
2017-04-18,313.130005,315.333008,308.769012,310.789001,303.471619,1386846
2017-04-19,312.119995,313.588989,305.923004,312.119995,304.771301,80235
2017-04-20,312.119995,315.515991,310.329987,314.506989,307.102081,78847
2017-04-21,314.873993,317.765991,312.761993,314.735992,307.325714,101840
2017-04-24,314.873993,318.545990,311.201996,315.102997,307.684052,122512
2017-04-25,314.415009,330.342010,313.588989,325.109985,317.455444,295643
2017-04-26,321.391998,330.433990,321.391998,328.597992,320.861359,179942
2017-04-27,327.221008,331.718994,324.787994,328.597992,320.861359,159818
2017-04-28,327.174988,328.506012,321.804993,324.971985,317.320679,140681
2017-05-02,321.437988,326.165009,317.765991,319.005005,311.494202,120935
2017-05-03,319.005005,321.391998,315.838013,318.040985,310.552917,77651
2017-05-04,319.234009,322.493011,315.608002,317.536011,310.059814,78827
2017-05-05,317.582001,320.152008,314.873993,316.389008,308.939819,87757
2017-05-08,316.480011,326.118988,316.433990,322.446991,314.855164,131843
2017-05-09,321.299988,321.759003,315.240997,317.169006,309.701477,162269
2017-05-10,309.365997,348.885986,309.320007,342.138000,334.082520,1781246
2017-05-11,341.220001,341.220001,332.912994,336.079987,328.167175,607538
2017-05-12,332.454010,340.165009,331.903015,334.977997,327.091125,304166
2017-05-15,335.070007,339.200989,331.994995,334.014008,326.149811,144324
2017-05-16,336.906006,346.453003,336.906006,343.973999,335.875336,263960
2017-05-17,343.973999,349.299011,340.118988,345.167999,337.041199,148119
2017-05-18,342.414001,350.217010,338.375000,340.394012,332.379608,115270
2017-05-19,344.250000,348.151001,338.329010,342.001007,333.948761,156595
2017-05-22,340.578003,347.187012,340.578003,341.403992,333.365784,81352
2017-05-23,342.872986,345.167999,339.842987,340.990997,332.962555,1351952
2017-05-24,337.824005,342.414001,331.949005,338.282990,330.318298,191187
2017-05-25,336.126007,345.351013,331.536011,339.247009,331.259613,719465
2017-05-26,337.824005,348.932007,337.502991,343.056000,334.978943,140751
2017-05-29,342.872986,347.416992,337.731995,342.459991,334.396973,91495
2017-05-30,342.414001,345.809998,338.511993,339.429993,331.438293,316320
2017-05-31,340.578003,345.627014,338.006989,341.312012,333.276031,1100418
2017-06-01,339.660004,342.414001,335.757996,337.044006,329.108490,111188
2017-06-02,342.596985,350.079010,339.614014,342.552002,334.486786,225099
2017-06-05,342.414001,346.315002,340.852997,341.816986,333.769104,360822
2017-06-06,341.816986,341.954987,337.364990,338.144989,330.183563,706552
2017-06-07,344.250000,344.617004,339.842987,342.138000,334.082520,160782
2017-06-08,342.414001,343.194000,337.181000,338.191010,330.228516,260972
2017-06-09,338.511993,340.716003,336.630005,337.731995,329.780273,201525
2017-06-12,337.824005,341.265991,333.692993,335.437012,327.539337,147461
2017-06-13,335.437012,338.375000,332.498993,333.739014,325.881348,1735973
2017-06-14,333.234009,338.742004,331.765015,335.161987,327.270782,119142
2017-06-15,334.610992,339.842987,334.152008,335.070007,327.181000,130160
2017-06-16,335.345001,337.364990,331.398010,334.839996,326.956360,79845
2017-06-19,335.070007,338.329010,334.794006,336.951996,329.018646,353908
2017-06-20,337.824005,340.027008,335.070007,335.988007,328.077332,126959
2017-06-21,336.906006,337.640015,334.657013,336.033997,328.122284,968162
2017-06-22,336.721985,338.511993,332.316010,335.483002,327.584259,379149
2017-06-23,335.757996,338.006989,333.601013,335.895996,327.987518,209540
2017-06-27,335.528992,344.800995,335.528992,341.312012,333.276031,303407
2017-06-28,341.496002,350.217010,337.548004,346.407013,338.251038,195885
2017-06-29,346.085999,354.760986,346.040009,351.226990,342.957520,313231
2017-06-30,350.675995,350.997009,342.183990,348.059998,339.865143,142795
2017-07-03,350.675995,352.420013,346.269012,350.537994,342.284760,290839
2017-07-04,353.384003,353.384003,347.049988,348.196991,339.998901,57493
2017-07-05,352.511993,352.511993,342.734985,345.442993,337.309723,74891
2017-07-06,347.921997,351.317993,343.470001,350.125000,341.881500,510414
2017-07-07,350.675995,354.347992,350.675995,353.109009,344.795258,121381
2017-07-10,354.347992,376.380005,353.153992,372.157013,363.394775,4317231
2017-07-11,371.790009,375.462006,360.727997,363.023010,354.475830,606283
2017-07-12,365.364014,370.872009,361.967010,364.628998,356.044006,447931
2017-07-13,367.200012,371.790009,366.328003,369.907990,362.110352,177581
2017-07-14,370.000000,374.359985,369.540985,372.341003,364.492096,141884
2017-07-17,374.544006,376.287994,372.983002,375.095001,367.188049,80752
2017-07-18,374.773010,394.372986,366.097992,374.773010,366.872864,342029
2017-07-19,374.819000,387.763000,374.406006,386.799011,378.645355,403382
2017-07-20,387.350006,389.231995,382.117004,385.329987,377.207306,146159
2017-07-21,382.806000,382.806000,369.954010,377.436005,369.479706,994485
2017-07-24,375.920990,387.395996,373.993011,385.743011,377.611603,240557
2017-07-25,386.570007,395.657990,384.825012,392.536987,384.262360,648136
2017-07-26,393.363007,394.739990,387.075012,391.296997,383.048492,468296
2017-07-27,394.648010,394.648010,378.170013,381.888000,373.837860,263789
2017-07-28,380.877991,381.337006,374.957001,379.454987,371.456146,121154
2017-07-31,379.592987,387.075012,376.380005,383.540009,375.455048,118017
2017-08-01,381.566986,387.579010,379.821991,382.300995,374.242126,130474
2017-08-02,385.559998,387.901001,380.052002,381.795990,373.747772,101042
2017-08-03,380.970001,390.196014,379.639008,389.460999,381.251190,241981
2017-08-04,389.460999,389.460999,377.940002,386.432007,378.286102,169879
2017-08-07,383.723999,387.855011,382.484985,383.447998,375.364990,193503
2017-08-08,385.559998,390.471008,380.464996,383.723999,375.635162,160744
2017-08-09,384.183014,384.641998,378.308014,382.438995,374.377228,109299
2017-08-10,372.937012,386.247986,372.937012,382.117004,374.062042,111778
2017-08-11,380.970001,383.631989,376.747009,380.648987,372.624969,59156
2017-08-14,371.972992,380.372986,371.972992,375.049011,367.143036,219184
2017-08-16,376.380005,376.976990,370.596008,373.304993,365.435791,94257
2017-08-17,374.497986,385.559998,374.497986,382.393005,374.332214,291647
2017-08-18,381.428986,387.946991,379.363007,387.028992,378.870483,84846
2017-08-21,386.477997,390.884003,383.678009,384.641998,376.533783,52392
2017-08-22,390.149994,390.149994,382.851990,387.075012,378.915497,126417
2017-08-23,389.553009,398.458008,389.553009,396.391998,388.036102,278032
2017-08-24,397.953003,398.411987,393.270996,397.355988,388.979767,50717
2017-08-28,396.575989,402.084015,395.199005,399.283997,390.867157,75799
2017-08-29,399.283997,399.283997,392.398987,393.270996,384.980896,43949
2017-08-30,394.739990,396.667999,392.858002,394.005005,385.699432,38856
2017-08-31,396.575989,396.575989,389.506989,392.765991,384.486542,88551
2017-09-01,393.821991,394.877991,386.937012,387.808990,379.634033,69716
2017-09-04,387.808990,388.313995,379.226013,381.750000,373.702759,49052
2017-09-05,380.970001,380.970001,365.317993,373.166992,365.300690,259180
2017-09-06,366.282013,372.203003,366.282013,369.907990,362.110352,53624
2017-09-07,370.872009,373.533997,362.609985,364.859009,357.167847,105888
2017-09-08,360.773987,371.605988,360.773987,370.136993,362.334564,85091
2017-09-11,372.248993,373.808990,366.144012,368.944000,361.166718,171225
2017-09-12,371.972992,373.395996,365.592987,371.697998,363.862671,126347
2017-09-13,373.166992,374.084991,366.740997,368.118011,360.358124,140735
2017-09-14,373.626007,373.626007,364.032990,365.546997,357.841309,97111
2017-09-15,366.282013,369.954010,361.278992,363.207001,355.550659,225089
2017-09-18,365.364014,368.209991,362.609985,364.261993,356.583405,50653
2017-09-19,363.528015,366.510986,358.386993,362.334015,354.696075,243085
2017-09-20,339.660004,366.097992,339.660004,363.756989,356.089081,448819
2017-09-21,358.019989,368.071991,358.019989,366.740997,359.010162,135874
2017-09-22,363.528015,367.842010,359.489014,362.701996,355.056274,68848
2017-09-25,364.446014,364.446014,355.587006,357.515015,349.978638,48874
2017-09-26,354.347992,360.315002,351.181000,355.540985,348.046234,106738
2017-09-27,352.971008,357.606995,352.695007,353.751007,346.293976,91814
2017-09-28,356.917999,356.917999,346.545013,351.042999,343.643066,63112
2017-09-29,347.921997,359.671997,347.921997,356.781006,349.260101,61686
2017-10-03,357.699005,360.957001,352.511993,354.027008,346.564178,108899
2017-10-04,352.053009,353.980988,344.709015,346.040009,338.745514,108711
2017-10-05,346.040009,349.665985,342.506012,346.773987,339.464050,71749
2017-10-06,345.902008,352.282013,345.902008,350.950989,343.553009,24591
2017-10-09,347.463013,351.042999,346.727997,348.289001,340.947113,35760
2017-10-10,348.839996,355.036011,344.066010,352.558014,345.126129,80535
2017-10-11,349.114990,373.626007,349.114990,370.321014,362.514679,447825
2017-10-12,370.872009,371.790009,363.574005,367.246002,359.504517,94293
2017-10-13,390.149994,400.247986,386.477997,396.209015,387.856964,3861742
2017-10-16,399.789001,419.893005,397.493988,415.854004,407.087860,766653
2017-10-17,417.919006,430.770996,417.828003,427.742004,418.725281,473734
2017-10-18,427.742004,440.640015,420.031006,423.703003,414.771423,205501
2017-10-19,425.859985,438.528015,425.401001,434.993988,425.824371,115834
2017-10-23,433.295990,460.330994,433.295990,456.704987,447.077698,853429
2017-10-24,459.000000,463.131012,454.364014,460.515015,450.807434,475443
2017-10-25,459.917999,476.441986,453.766998,473.229004,463.253418,647702
2017-10-26,471.851990,476.763000,461.799988,468.684998,458.805176,779137
2017-10-27,469.557007,469.557007,443.622986,445.321991,435.934662,242220
2017-10-30,449.820007,456.933990,446.790009,452.390015,442.853699,265994
2017-10-31,452.390015,462.395996,447.112000,456.842987,447.212799,726351
2017-11-01,475.523987,499.851013,467.674988,494.251007,483.832245,1723753
2017-11-02,499.391998,503.523010,487.227997,498.566010,488.056305,607285
2017-11-03,495.720001,518.669983,493.608002,496.959015,486.483185,202492634
2017-11-06,496.959015,499.851013,484.704010,489.063995,478.754578,369381
2017-11-07,490.212006,492.782013,470.015991,472.173004,462.219666,423788
2017-11-08,455.328003,465.287994,440.640015,454.548004,444.966187,304482411
2017-11-09,462.579987,465.425995,455.097992,462.579987,452.828827,775977
2017-11-10,465.425995,469.419006,456.704987,460.652008,450.941528,836966
2017-11-13,464.507996,464.507996,455.328003,457.209991,447.572052,252135
2017-11-14,455.420013,462.993011,454.410004,457.209991,447.572052,258954
2017-11-15,458.540985,458.907990,443.898987,447.386993,437.956146,283629
2017-11-16,447.571014,454.134003,442.016998,449.727997,440.247772,563605
2017-11-17,454.502014,464.462006,450.876007,453.079010,443.528137,544024
2017-11-20,452.574005,455.695007,448.902008,452.252991,442.719543,341532
2017-11-21,450.278992,467.261993,450.278992,461.891998,452.155396,661808
2017-11-22,463.589996,465.976990,454.822998,457.806000,448.155518,212672
2017-11-23,459.917999,465.196014,451.656006,455.373993,445.774811,429058
2017-11-24,456.246002,461.019012,454.410004,455.602997,445.998932,875213
2017-11-27,457.989990,459.000000,450.553986,457.302002,447.662140,210603
2017-11-28,459.000000,459.367004,450.049011,451.838989,442.314270,953082
2017-11-29,452.343994,456.246002,450.002991,455.052002,445.459564,80584
2017-11-30,449.820007,458.816010,449.820007,456.108002,446.493317,139764
2017-12-01,456.108002,456.108002,442.246002,443.622986,434.271484,228550
2017-12-04,445.505005,451.563995,443.072998,445.045990,435.664490,156126
2017-12-05,445.230011,451.656006,437.885986,450.278992,440.787201,235754
2017-12-06,481.950012,481.950012,440.640015,444.312012,434.945953,279956
2017-12-07,443.532013,475.890991,440.640015,471.255005,461.321014,303337
2017-12-08,473.687988,487.320007,472.769989,482.088013,471.925690,472796
2017-12-11,483.050995,493.700012,481.765991,488.834991,478.530396,321637
2017-12-12,488.834991,489.661011,477.957001,480.985992,470.846863,115155
2017-12-13,485.162994,489.752991,472.769989,474.559998,464.556335,4745360
2017-12-14,474.605988,483.143005,469.557007,478.278015,468.195984,163005
2017-12-15,481.032013,490.212006,473.871002,476.395996,466.353638,3635586
2017-12-18,459.000000,487.871002,445.230011,483.006012,472.824341,3727333
2017-12-19,482.868011,495.674011,477.542999,492.415009,482.034943,5024304
2017-12-20,494.894012,496.407990,483.601990,485.255005,475.025909,242139
2017-12-21,485.162994,488.054993,479.287994,480.985992,470.846863,445435
2017-12-22,481.996002,494.480988,481.170013,485.713989,475.475220,287668
2017-12-26,487.458008,501.227997,483.786011,498.290009,487.786102,489640
2017-12-27,497.648010,502.329010,487.227997,490.212006,479.878387,335188
2017-12-28,491.130005,500.309998,486.631989,487.503998,477.227478,120501
2017-12-29,487.458008,494.158997,483.786011,485.989014,475.744446,229284
2018-01-01,487.916992,493.791992,482.868011,484.842010,474.621613,153826
2018-01-02,487.549988,488.376007,470.199005,473.963013,463.971924,198780
2018-01-03,479.196014,482.041992,473.229004,475.937012,465.904327,213439
2018-01-04,477.359985,483.326996,472.218994,479.609009,469.498932,188086
2018-01-05,481.032013,497.785004,476.303986,495.720001,485.270294,506480
2018-01-08,491.130005,491.130005,472.080994,473.779999,463.792786,629327
2018-01-09,475.523987,481.352997,463.635986,468.179993,458.310791,1896202
2018-01-10,471.851990,475.019012,462.946991,464.829010,455.030457,350259
2018-01-11,465.471985,474.376007,462.075012,472.540009,462.578918,410912
2018-01-12,476.395996,476.395996,463.269012,467.628998,457.771454,249839
2018-01-15,468.179993,469.510986,460.835999,462.764008,453.009033,208979
2018-01-16,467.721008,471.346985,450.920990,456.153992,446.538330,42633133
2018-01-17,451.747986,462.259003,451.380005,459.321014,449.638580,209880
2018-01-18,461.753998,466.527008,452.574005,453.950989,444.381775,324957
2018-01-19,447.295013,459.092010,445.230011,456.933990,447.301880,857426
2018-01-22,452.574005,456.475006,447.753998,449.544006,440.067657,658964
2018-01-23,455.235992,457.576996,447.984009,450.645996,441.146423,3238888
2018-01-24,450.738007,450.738007,417.964996,421.316010,412.434723,3425826
2018-01-25,423.657013,427.787994,408.601990,415.487000,406.728607,1007135
2018-01-29,412.824005,412.824005,387.579010,404.424988,395.899750,733557
2018-01-30,403.140015,413.787994,401.579010,404.011993,398.061554,532596
2018-01-31,404.884003,409.197998,400.294006,403.598999,397.654663,174549
2018-02-01,399.329987,409.428009,395.061005,402.130005,396.207306,546674
2018-02-02,399.513000,408.417999,381.520996,387.212006,381.509033,315102
2018-02-05,383.723999,409.243988,378.032013,403.460999,397.518677,566390
2018-02-06,385.743011,410.804993,385.652008,402.772003,396.839844,758306
2018-02-07,411.264008,412.320007,391.114014,394.601990,388.790161,376762
2018-02-08,396.575989,400.247986,390.333008,394.281006,388.473907,289080
2018-02-09,390.149994,398.182007,385.514008,387.165985,381.463684,395869
2018-02-12,397.493988,397.493988,387.395996,389.278015,383.544617,242080
2018-02-14,389.369995,401.763000,389.369995,398.595001,392.724365,400323
2018-02-15,402.084015,403.002014,391.572998,393.178986,387.388092,214040
2018-02-16,396.575989,396.989014,384.321014,385.054993,379.383789,200439
2018-02-19,384.321014,385.559998,369.954010,380.190002,374.590424,398881
2018-02-20,381.704010,387.579010,381.428986,383.403015,377.756134,217591
2018-02-21,383.769989,387.670990,383.173004,384.963013,379.293152,354272
2018-02-22,389.231995,389.231995,379.776001,381.933990,376.308746,324842
2018-02-23,383.816010,392.583008,383.356995,390.562988,384.810638,402768
2018-02-26,394.739990,397.447998,385.972992,387.670990,381.961243,358235
2018-02-27,388.313995,397.493988,388.313995,395.704010,389.875946,185582
2018-02-28,395.657990,397.953003,390.471008,392.307007,386.528992,371625
2018-03-01,394.281006,400.890015,390.196014,391.756012,385.986115,403121
2018-03-05,393.776001,393.776001,383.723999,386.661011,380.966156,129201
2018-03-06,387.579010,392.260986,378.216003,379.914001,374.318512,264914
2018-03-07,377.756989,381.888000,359.029999,370.321014,364.866821,897794
2018-03-08,378.216003,380.052002,362.609985,368.300995,362.876556,711983
2018-03-09,373.993011,375.002991,365.179993,368.989990,363.555389,433978
2018-03-12,370.045990,389.966003,370.045990,386.247986,380.559204,791770
2018-03-13,386.937012,393.821991,385.559998,390.976013,385.217590,789101
2018-03-14,390.976013,391.527008,384.411987,387.855011,382.142548,150959
2018-03-15,386.477997,393.821991,383.403015,386.201996,380.513885,1555043
2018-03-16,383.723999,391.709991,380.970001,383.907013,378.252716,971321
2018-03-19,384.183014,386.983002,364.904999,367.933990,362.514923,245070
2018-03-20,367.200012,370.459015,361.233002,367.338013,361.927734,272684
2018-03-21,373.626007,385.559998,369.954010,384.274994,378.615265,409684
2018-03-22,381.199005,385.559998,378.216003,381.199005,375.584564,372270
2018-03-23,376.380005,384.687988,372.157013,377.436005,371.876984,766558
2018-03-26,378.216003,388.268005,373.350006,387.075012,381.374054,165550
2018-03-27,385.743011,387.119995,368.026001,377.710999,372.147949,380162
2018-03-28,378.216003,380.970001,363.528015,366.190002,360.796631,331768
2018-04-02,368.484985,369.954010,358.571014,362.105011,356.771820,335905
2018-04-03,361.233002,369.587006,359.075989,368.714996,363.284454,418862
2018-04-04,371.790009,373.626007,361.002991,362.151001,356.817108,185282
2018-04-05,368.944000,368.944000,359.166992,361.645996,356.319550,353012
2018-04-06,361.691986,364.032990,351.686005,353.796997,348.586151,352741
2018-04-09,352.420013,355.174011,345.902008,349.528015,344.380035,443654
2018-04-10,349.528015,354.852997,343.882996,353.934998,348.722137,429694
2018-04-11,354.531006,359.029999,352.098999,353.016998,347.817627,336419
2018-04-12,352.558014,354.347992,348.151001,348.932007,343.792816,155076
2018-04-13,349.987000,354.394012,345.489014,346.820007,341.711945,1249960
2018-04-16,345.442993,349.299011,344.250000,346.269012,341.169037,607123
2018-04-17,346.269012,351.502014,344.066010,350.032990,344.877594,133457
2018-04-18,352.328003,359.626007,350.675995,353.246002,348.043274,290635
2018-04-19,353.889008,364.261993,353.889008,362.563995,357.224060,187038
2018-04-20,362.518005,369.862000,359.442993,367.888000,362.469635,224436
2018-04-23,365.822998,372.799988,364.766998,370.550995,365.093384,352227
2018-04-24,370.412994,375.002991,364.079010,372.799988,367.309265,705439
2018-04-25,380.052002,391.985992,378.354004,385.376007,379.700073,1024955
2018-04-26,389.231995,389.231995,371.790009,375.324005,369.796112,301001
2018-04-27,374.544006,381.750000,368.164001,375.415985,369.886749,261305
2018-04-30,375.415985,378.858002,371.239014,375.967010,370.429626,166513
2018-05-02,377.298004,378.216003,372.708008,374.544006,369.027618,171186
2018-05-03,374.544006,374.544006,366.786987,371.239014,365.771301,101531
2018-05-04,377.298004,383.953003,361.691986,364.079010,358.716736,627195
2018-05-07,367.658997,371.330994,363.436005,365.364014,359.982819,202278
2018-05-08,365.822998,369.723999,364.584015,367.888000,362.469635,144955
2018-05-09,367.888000,375.600006,364.904999,369.587006,364.143585,290880
2018-05-10,375.462006,379.868011,370.872009,378.445007,372.871155,270772
2018-05-11,369.036011,369.036011,349.941010,354.071991,348.857117,956920
2018-05-14,357.835999,361.645996,342.092987,350.217010,345.058899,472080
2018-05-15,350.675995,356.917999,341.450012,348.289001,343.159271,240155
2018-05-16,347.003998,352.511993,343.837006,344.571014,339.496063,179517
2018-05-17,345.260010,347.371002,334.977997,336.493011,331.537018,240682
2018-05-18,338.282990,338.466003,325.981995,332.269989,327.376221,376528
2018-05-21,332.316010,338.742004,326.899994,330.662994,325.792877,166949
2018-05-22,328.597992,340.118988,323.227997,332.223999,327.330872,345228
2018-05-23,332.316010,335.208008,325.476990,327.541992,322.717834,221041
2018-05-24,327.864014,343.056000,327.634003,340.990997,335.968781,173370
2018-05-25,346.407013,348.839996,337.273010,345.765015,340.672485,357014
2018-05-28,346.085999,349.299011,340.394012,343.515015,338.455597,153305
2018-05-29,345.213989,348.747986,341.036987,347.233002,342.118835,129562
2018-05-30,347.003998,347.876007,342.414001,345.075989,339.993591,93883
2018-05-31,343.332001,351.777008,341.496002,343.148010,338.093994,156424
2018-06-01,347.416992,353.291992,342.276001,351.226990,346.053986,153477
2018-06-04,352.558014,358.019989,339.660004,341.358002,336.330353,153319
2018-06-05,342.414001,348.839996,328.277008,333.967987,329.049194,900162
2018-06-06,331.398010,351.502014,331.398010,349.161011,344.018463,284997
2018-06-07,348.794006,354.347992,343.973999,348.794006,343.656860,231323
2018-06-08,345.902008,351.960999,342.001007,345.855988,340.762115,166979
2018-06-11,348.839996,361.691986,347.325012,356.872009,351.615875,263967
2018-06-12,358.019989,361.278992,339.660004,349.803986,344.651978,242960
2018-06-13,344.250000,350.537994,343.010986,345.260010,340.174896,208414
2018-06-14,344.709015,352.328003,343.377991,345.306000,340.220215,2597881
2018-06-15,345.260010,349.114990,339.798004,346.591003,341.486298,148040
2018-06-18,349.757996,349.757996,338.742004,340.807007,335.787506,116306
2018-06-19,341.496002,344.524994,338.924988,340.716003,335.697815,214219
2018-06-20,343.377991,345.351013,340.118988,341.725006,336.691986,103374
2018-06-21,347.003998,347.003998,333.785004,338.006989,333.028717,153054
2018-06-22,336.493011,346.040009,336.170990,343.882996,338.818176,161846
2018-06-25,341.036987,346.636993,340.256989,342.964996,337.913696,81909
2018-06-26,343.424011,351.640015,342.414001,348.977997,343.838135,159893
2018-06-27,351.548004,351.548004,342.414001,344.019989,338.953156,132868
2018-06-28,344.250000,349.665985,337.915985,345.489014,340.400513,120293
2018-06-29,342.414001,351.273010,342.414001,349.757996,344.606628,86864
2018-07-02,349.757996,350.399994,329.562012,337.044006,332.079926,934156
2018-07-03,341.496002,342.826996,335.988007,339.842987,334.837677,164574
2018-07-04,338.742004,340.485992,332.958008,336.401001,331.446381,158179
2018-07-05,335.070007,336.170990,330.066986,333.647003,328.732941,341574
2018-07-06,330.800995,335.345001,330.480011,332.178009,327.285583,138709
2018-07-09,336.263000,336.263000,331.398010,331.903015,327.014618,164513
2018-07-10,334.794006,338.649994,331.398010,337.226990,332.260193,96216
2018-07-11,337.411011,337.778015,330.755005,332.223999,327.330872,107136
2018-07-12,336.721985,336.721985,328.230988,332.131989,327.240234,66534
2018-07-13,333.234009,333.647003,327.954987,328.690002,323.848969,113634
2018-07-16,329.148987,330.020996,316.204987,317.811005,313.130188,111195
2018-07-17,318.178986,321.666992,312.119995,314.184998,309.557556,711713
2018-07-18,316.709991,316.709991,304.041992,309.182007,304.628265,8640147
2018-07-19,311.201996,318.729004,310.605011,316.756012,312.090729,196318
2018-07-20,316.251007,319.601990,312.717010,317.214996,312.542969,85939
2018-07-23,307.529999,330.388000,307.529999,328.277008,323.442017,169156
2018-07-24,331.398010,335.666992,322.446991,327.174988,322.356262,108678
2018-07-25,327.908997,327.908997,315.791992,322.997986,318.240753,257831
2018-07-26,324.053986,330.204010,323.687012,328.277008,323.442017,149387
2018-07-27,334.059998,342.734985,322.769012,334.565002,329.637421,919112
2018-07-30,334.152008,358.203003,324.237000,351.731995,346.551544,535589
2018-07-31,347.921997,359.902008,347.645996,358.661987,353.379486,440381
2018-08-01,359.397003,365.868988,350.997009,352.191010,347.003815,746364
2018-08-02,353.429993,353.476013,339.292999,342.368011,339.538055,226444
2018-08-03,346.958008,346.958008,340.118988,343.973999,341.130768,192482
2018-08-06,344.066010,356.138000,344.066010,354.531006,351.600494,280700
2018-08-07,354.531006,354.531006,348.014008,350.079010,347.185303,118590
2018-08-08,352.971008,355.312012,342.964996,353.062988,350.144623,139434
2018-08-09,356.550995,356.550995,334.977997,336.675995,333.893066,2018197
2018-08-10,336.721985,343.973999,335.299011,338.834015,336.033264,225252
2018-08-13,339.660004,344.342010,333.049988,338.696014,335.896393,149575
2018-08-14,338.742004,341.312012,334.427002,336.446991,333.665955,120904
2018-08-16,341.450012,343.194000,336.033997,341.541992,338.718842,524282
2018-08-17,342.872986,343.744995,336.446991,340.807007,337.989960,110637
2018-08-20,343.148010,343.332001,337.319000,340.027008,337.216400,153927
2018-08-21,337.824005,339.980988,333.279999,337.593994,334.803497,124246
2018-08-23,340.578003,345.855988,338.191010,338.971008,336.169128,105184
